SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
522005,AUSTIN ENGG.,X ,Q,132.00,142.50,128.25,138.45,138.45,132.15,418,48325,6617699.00,
522014,UNITED DRILL,Z ,Q,290.15,317.95,290.15,305.25,306.00,304.00,14,1227,379219.00,
522017,FLUIDOMAT   ,X ,Q,212.85,212.85,201.00,210.35,210.35,212.85,125,8535,1775019.00,
522029,WINDSOR MACH,B ,Q,129.00,135.00,121.95,129.70,129.70,126.05,1125,68438,8784412.00,
522034,SHANTHI GEAR,B ,Q,154.10,157.80,153.60,156.30,155.15,154.85,60,3698,575222.00,
522064,HONDA SIEL  ,B ,Q,1425.00,1450.00,1380.00,1417.00,1410.10,1420.30,327,26802,37549159.00,
522073,HITECHGEAR  ,B ,Q,512.35,527.00,503.45,515.90,524.00,513.00,281,2267,1164203.00,
522074,ELGI EQUIP  ,B ,Q,300.35,302.55,298.35,302.05,302.00,299.75,198,6044,1819339.00,
522085,STONE INDIA ,Z ,Q,54.65,54.65,51.05,52.85,53.65,53.70,128,22831,1204007.00,
522101,KILBURN ENGG,X ,Q,87.55,97.00,87.55,95.95,95.95,92.10,197,28597,2718055.00,
522105,BIRLA PRETEC,XT,Q,7.81,8.25,7.78,7.89,7.85,8.18,82,23237,183263.00,
522108,YUKEN INDIA ,X ,Q,4190.00,4287.95,4190.00,4237.25,4245.00,4197.15,336,14682,62211464.00,
522113,TIMKEN (I)  ,B ,Q,909.60,927.45,906.20,920.95,920.95,904.15,242,2021,1849239.00,
522122,VOITH PAPER ,XT,Q,918.95,919.00,902.20,918.00,918.00,899.65,25,234,214240.00,
522134,ARTSON ENG  ,X ,Q,97.90,106.00,97.90,102.15,102.15,94.70,342,49879,5090426.00,
522152,SOLITAIR MC ,X ,Q,58.65,58.65,53.00,58.00,58.00,57.60,51,16989,971677.00,
522163,DIAMONPOWER ,B ,Q,20.40,20.50,18.90,19.40,19.40,20.25,382,64233,1253632.00,
522165,INDSIL HYD  ,XT,Q,198.80,205.00,190.75,191.50,196.00,195.25,99,8561,1713598.00,
522183,ITL INDUSTRS,X ,Q,273.00,287.35,262.00,275.85,275.85,275.55,145,15792,4297500.00,
522195,FRONTIER SPR,X ,Q,220.00,228.25,215.00,224.95,225.00,221.05,100,4938,1082246.00,
522205,PRAJ IND.LTD,A ,Q,113.30,115.15,110.65,112.65,112.65,113.25,1480,178092,20157762.00,
522207,RASANDIK ENG,XT,Q,240.00,250.00,235.10,240.00,240.00,240.00,15,1512,367072.00,
522209,YOGI SUNGWON,XT,Q,2.96,2.96,2.68,2.87,2.87,2.82,51,29908,85499.00,
522215,SWISS GLASS ,X ,Q,212.30,224.95,212.30,220.10,220.10,217.55,103,5969,1309338.00,
522217,GUJ APOIND  ,B ,Q,226.10,238.00,226.10,232.30,234.50,229.65,65,1580,366759.00,
522229,TANEJA AERO.,X ,Q,64.95,66.15,61.60,62.55,62.95,63.40,242,45626,2904530.00,
522231,CONART ENG. ,X ,Q,47.60,53.00,47.15,52.10,52.75,49.75,102,14227,717546.00,
522241,M.M.FORGINGS,B ,Q,1120.00,1149.90,1120.00,1125.65,1120.00,1130.25,326,1418,1589499.00,
522249,MAYUR UNIQ. ,B ,Q,517.05,537.70,511.10,519.30,519.00,525.60,361,8262,4302813.00,
522251,CENLUB INDUS,X ,Q,71.90,71.90,67.50,69.00,69.00,67.10,33,6069,420564.00,
522257,RAJOO ENGIN.,XT,Q,52.70,53.70,50.10,50.35,50.50,52.70,843,146510,7487211.00,
522261,DOLPHIN OFF.,B ,Q,132.00,132.85,124.30,127.85,128.20,128.30,1089,85025,10883955.00,
522263,JMC PROJECTS,B ,Q,608.90,610.90,582.95,594.80,593.00,602.10,162,2823,1678758.00,
522267,VEEJAY LAKSH,XT,Q,66.30,69.00,66.20,68.55,69.00,67.90,17,2119,143744.00,
522273,AHMED.STEEL ,XT,Q,25.95,25.95,25.95,25.95,25.95,27.30,1,4999,129724.00,
522275,GET&D       ,A ,Q,429.95,430.00,418.20,423.75,423.75,422.05,215,6577,2799733.00,
522281,RAM RAT.WIRE,X ,Q,198.00,213.95,198.00,207.50,208.00,207.45,144,20742,4314630.00,
522285,JAY NECO IND,T ,Q,9.80,10.25,9.67,10.05,10.05,10.17,292,436225,4246703.00,
522287,KALPA.POWER ,B ,Q,470.15,471.30,452.80,466.60,466.60,471.50,820,79358,36882338.00,
522292,CHANDNI TE  ,XT,Q,40.85,42.45,38.85,39.35,40.95,40.85,47,11307,440043.00,
522294,T & I GLOBAL,X ,Q,87.00,92.00,87.00,88.00,89.00,88.05,84,12193,1089440.00,
522295,CONTROL PRNT,B ,Q,509.45,520.60,492.95,511.75,520.60,513.70,68,1772,899634.00,
522650,BEMCO HYDRAU,X ,Q,169.95,169.95,161.55,169.95,169.95,170.00,6,312,50420.00,
523007,ANSAL BUILD.,SS,Q,88.00,88.00,85.00,86.20,88.00,86.45,43,1715,147480.00,
523011,WEIZMANN LTD,B ,Q,58.40,59.00,57.00,57.95,57.15,59.95,29,6658,381973.00,
523019,B.N.RATHI SE,X ,Q,48.25,48.25,46.50,47.65,48.00,48.50,53,6745,321627.00,
523021,RISHITECH   ,X ,Q,89.40,89.40,84.10,85.45,85.40,85.00,68,4574,395965.00,
523023,SINCLAIR HOT,X ,Q,456.85,464.90,452.00,456.80,459.90,456.85,116,5844,2669268.00,
523025,SAFARI IND. ,X ,Q,506.10,524.90,506.10,520.10,519.00,520.70,31,2711,1401864.00,
523100,COSMO FERR. ,XT,Q,31.40,31.40,29.75,30.95,29.75,31.20,11,4684,144986.00,
523116,SANCO TRANS ,X ,Q,272.00,272.00,272.00,272.00,272.00,259.05,2,33,8976.00,
523120,ADOR MULTI. ,X ,Q,21.20,23.40,21.20,21.25,21.25,22.30,10,1211,26158.00,
523127,EIH ASSO.HOT,B ,Q,525.00,542.00,524.00,537.90,537.90,527.00,33,514,274388.00,
523144,MEDI CAPS   ,X ,Q,30.00,33.00,30.00,30.80,31.50,31.25,43,5975,188460.00,
523151,OTCO INTERN.,XT,Q,46.05,46.05,46.05,46.05,46.05,43.90,3,280,12894.00,
523160,MORGAN CRU  ,XT,Q,1060.00,1060.00,1050.00,1054.60,1050.00,1067.60,28,561,591131.00,
523204,ABAN OFFSHO ,A ,Q,234.65,237.40,226.00,230.10,230.10,232.70,5287,562454,129780918.00,
523207,KOKUYOCMLN  ,B ,Q,144.70,144.70,138.65,143.10,143.10,140.35,466,25566,3611886.00,
523229,BHARAT SEATS,X ,Q,237.00,242.95,227.70,236.85,236.85,237.75,374,21946,5194999.00,
523232,CONT.PETRO  ,XT,Q,34.85,34.85,34.85,34.85,34.85,34.85,1,200,6970.00,
523248,MACHINO PLAS,X ,Q,279.50,279.50,270.00,272.70,276.50,267.50,16,1260,342388.00,
523260,PEARL POLYME,T ,Q,40.05,40.30,39.45,39.45,39.45,41.50,40,7633,301308.00,
523261,VENKEY'S (I),B ,Q,2500.05,2525.90,2420.00,2451.35,2445.00,2494.05,1004,9062,22312575.00,
523269,ADVANI HOTEL,B ,Q,76.55,78.95,73.25,77.15,77.15,77.15,125,11949,910657.00,
523277,G.V.FILMS   ,X ,Q,0.85,0.89,0.81,0.83,0.83,0.89,169,137242,114940.00,
523283,SUPER HOUSE ,B ,Q,175.00,179.50,173.25,178.10,178.20,175.85,143,7635,1354748.00,
523289,RAMA VISION ,XT,Q,18.88,18.88,18.88,18.88,18.88,18.88,17,12389,233904.00,
523301,TCPL PACK   ,B ,Q,690.05,699.75,690.00,699.75,699.75,702.25,21,83,57297.00,
523319,BALMER LAWRI,B ,Q,253.20,253.60,247.45,250.90,250.90,249.60,410,17894,4475206.00,
523323,KOVAI MEDI. ,XT,Q,1272.00,1298.00,1272.00,1290.00,1298.00,1266.85,85,3407,4393254.00,
523329,ELDECO HOUS.,XT,Q,2420.40,2548.95,2383.00,2543.50,2529.00,2460.40,64,601,1508098.00,
523367,DCMSHRIRAM  ,B ,Q,570.00,575.00,562.00,568.30,570.15,566.15,1399,12279,6988031.00,
523369,DCM SHR.IND ,X ,Q,281.00,283.00,276.00,276.10,278.45,278.35,169,12596,3503008.00,
523371,MAWANA SUGAR,B ,Q,69.20,70.00,66.00,66.30,66.25,69.20,461,57093,3840543.00,
523373,MINI DIAMOND,XT,Q,10.19,10.19,10.19,10.19,10.19,10.39,11,6400,65216.00,
523384,MAH.RAS.APEX,T ,Q,113.60,113.60,113.60,113.60,113.60,108.20,20,1651,187553.00,
523385,NILKAMAL L  ,A ,Q,1900.95,1945.00,1865.00,1932.25,1932.25,1903.05,940,8262,15701151.00,
523387,TRITON CORP.,XT,Q,0.22,0.24,0.22,0.24,0.24,0.23,18,72493,16832.00,
523391,NAHAR POLY  ,B ,Q,77.65,80.75,74.05,77.10,77.10,75.75,636,37954,2929216.00,
523395,3M INDIA LTD,B ,Q,18200.00,18262.75,18100.00,18184.40,18184.40,18020.35,91,206,3744459.00,
523398,JCHAC       ,B ,Q,2626.45,2694.40,2620.30,2681.55,2694.40,2635.85,74,391,1041713.00,
523405,JM FINANCIAL,A ,Q,160.90,168.55,159.75,166.90,166.90,159.15,2550,306515,50502844.00,
523411,ADCINDIA    ,X ,Q,221.00,255.90,221.00,247.60,247.60,256.60,88,3667,908392.00,
523415,COVENTRY COI,XT,Q,3.08,3.08,3.08,3.08,3.08,2.94,1,100,308.00,
523419,TAMIL.TELE. ,T ,Q,1.54,1.54,1.54,1.54,1.54,1.47,3,13164,20272.00,
523445,REL INDL INF,B ,Q,560.00,566.10,547.05,560.45,560.45,561.20,3948,170117,94961750.00,
523457,LINDEINDIA  ,A ,Q,542.00,547.45,534.55,537.80,538.95,542.55,127,151190,82011201.00,
523465,IND.BANK HSG,X ,Q,35.45,35.45,35.45,35.45,35.45,33.80,64,59449,2107467.00,
523467,JAIMATA GLAS,ST,Q,0.37,0.37,0.37,0.37,0.37,0.38,3,12000,4440.00,
523475,LOTUS CHOC  ,X ,Q,46.05,46.05,43.95,46.05,46.05,41.90,108,87960,4049935.00,
523483,PACIFIC IND.,X ,Q,144.10,152.90,144.10,144.60,144.60,149.00,17,796,115283.00,
523489,CMM HOSPITAL,X ,Q,19.29,19.29,19.29,19.29,19.29,18.38,29,15514,299265.00,
523523,RAINBOW PAP.,T ,Q,4.17,4.17,3.83,3.85,3.83,4.03,179,187851,725461.00,
523537,APM INDUS.  ,X ,Q,66.00,66.80,64.55,64.85,65.45,65.50,81,12499,815874.00,
523539,PRECISION WR,B ,Q,292.00,299.00,272.30,277.65,273.00,278.05,188,11534,3192434.00,
523566,MARTIN BURN ,X ,Q,41.50,42.10,40.25,41.40,41.90,40.15,27,15360,638136.00,
523574,FEL         ,B ,Q,45.90,46.30,45.40,45.70,45.70,45.85,357,91710,4201701.00,
523586,IND.TONERS  ,X ,Q,304.00,308.00,300.00,304.00,304.00,303.15,179,7443,2256599.00,
523592,JENSON &NICH,T ,Q,7.00,7.00,6.60,6.80,6.80,6.94,17,16011,109731.00,
523594,KUNSTSTOFFE ,XT,Q,29.30,30.95,28.30,29.65,30.00,29.50,24,3270,96588.00,
523598,SHIPP.CORPN ,A ,Q,91.50,91.50,88.40,88.85,88.85,90.55,1236,186249,16693794.00,
523606,SIKA INTER. ,XT,Q,240.00,244.00,229.15,230.40,229.20,240.35,47,2759,640372.00,
523610,ITI LTD.    ,B ,Q,128.95,129.95,125.00,127.75,127.00,127.90,493,62099,7920836.00,
523618,DREDGING COR,B ,Q,761.00,768.25,745.20,748.55,748.55,762.55,1393,39286,29609718.00,
523620,PHARMASIA   ,XT,Q,26.00,26.35,23.85,26.35,26.35,25.10,10,508,12606.00,
523628,PODDAR      ,B ,Q,1154.05,1186.95,1131.05,1153.50,1150.00,1187.60,50,749,872054.00,
523630,NATIONAL FER,B ,Q,69.50,70.75,69.00,69.60,69.60,69.10,1021,211425,14756679.00,
523638,IP RINGS LTD,XT,Q,201.00,220.30,200.00,208.55,210.00,209.85,81,6273,1308210.00,
523642,PI INDUS.LTD,A ,Q,1000.00,1008.00,978.45,993.25,1004.45,990.60,716,17183,17032814.00,
523648,PLASTIBLEND ,B ,Q,240.25,245.35,237.05,238.80,237.05,242.60,121,4505,1081605.00,
523660,WATERBASE   ,X ,Q,316.00,329.00,305.00,310.80,310.80,319.25,4131,273075,84762677.00,
523672,FLEX FOODS  ,X ,Q,145.80,149.00,138.50,141.20,141.20,145.75,534,36049,5185730.00,
523694,APCOTEX IND ,B ,Q,495.20,495.20,491.20,492.85,494.00,496.45,30,608,299614.00,
523696,FORTIS MLR  ,X ,Q,60.50,62.95,58.65,62.15,62.65,60.40,55,8175,503507.00,
523704,MASTEK LTD  ,B ,Q,399.00,428.70,395.75,424.40,424.40,398.00,3958,137479,56843080.00,
523708,EIMCO ELECON,B ,Q,526.00,537.45,521.35,537.05,537.45,530.00,11,310,165796.00,
523710,SAYAJI HOTEL,XT,Q,305.00,305.00,300.00,300.00,300.00,306.95,10,303,91534.00,
523716,ASHIANA HOU ,B ,Q,179.00,181.00,177.00,179.55,181.00,179.10,219,13594,2435147.00,
523722,SVAM SOFTWAR,XT,Q,0.93,0.93,0.93,0.93,0.93,0.93,2,501,465.00,
523724,VIJAY SHA.BU,B ,Q,28.85,30.10,28.25,29.30,29.45,29.10,253,45714,1334805.00,
523732,ECO BOARD IN,XT,Q,5.75,6.32,5.75,6.32,6.32,6.04,4,900,5304.00,
523736,DPL         ,B ,Q,165.00,170.60,163.00,165.30,164.55,166.80,200,10428,1732807.00,
523754,EPC INDUS.  ,X ,Q,191.00,193.35,185.40,189.55,189.55,188.85,1176,122878,23274789.00,
523756,SREIINFRA   ,A ,Q,99.05,101.35,98.65,100.55,100.10,99.60,809,138041,13827661.00,
523768,GUJ.BOROSIL ,XT,Q,130.00,133.75,128.00,130.75,133.65,130.40,275,47787,6272785.00,
523782,MITSHI      ,XT,Q,12.20,12.20,12.20,12.20,12.20,12.10,6,3875,47275.00,
523790,SHUKRA JEW  ,P ,Q,10.56,10.56,10.56,10.56,10.56,11.11,1,1000,10560.00,
523792,MAZDA LTD   ,B ,Q,484.00,508.55,481.25,488.55,487.00,487.10,243,3337,1654639.00,
523796,VICEROY HOTE,B ,Q,19.30,19.55,18.75,18.95,19.00,19.15,344,86286,1637173.00,
523820,NEOCORP INTE,Z ,Q,3.83,4.02,3.76,3.76,3.76,3.83,43,30173,114561.00,
523826,SOVEREIGN DI,X ,Q,15.20,15.20,14.46,14.46,14.46,15.20,5,4062,58909.00,
523828,MENON BEAR. ,B ,Q,111.00,114.70,106.00,112.95,112.95,109.35,570,53368,5901046.00,
523836,GUJ.RAFFIA  ,T ,Q,72.65,72.75,66.35,71.35,71.20,69.30,51,5246,373485.00,
523838,SIMPLX INFRA,B ,Q,595.50,604.10,586.00,600.00,597.80,589.70,328,4355,2579898.00,
523840,INN.TECH.PAC,X ,Q,85.80,88.10,85.80,87.30,86.60,87.80,89,10481,911847.00,
523842,SUPER TANNER,SS,Q,7.00,7.30,6.51,6.77,6.70,6.96,85,30607,207905.00,
523850,AXTEL INDUS.,X ,Q,119.90,119.90,113.10,116.40,117.50,119.10,108,12453,1442942.00,
523890,DS.KULKARNI ,T ,Q,22.05,22.40,21.25,21.65,21.35,22.15,59,24250,528539.00,
524000,MAGMA FIN   ,B ,Q,181.90,181.90,172.80,174.00,174.00,177.90,592,19172,3347659.00,
524013,HIND.FLUROCA,X ,Q,15.35,15.63,14.73,15.62,15.62,14.89,28,19993,311111.00,
524019,KINGFA      ,B ,Q,1055.70,1090.90,1045.05,1064.20,1064.20,1058.55,559,3686,3940767.00,
524031,PATIDAR     ,X ,Q,9.39,9.39,9.39,9.39,9.39,8.95,1,5,46.00,
524037,RAMA PHOSPH ,X ,Q,99.90,102.00,98.65,101.95,102.00,99.95,47,4964,502722.00,
524038,VENLON ENTR ,X ,Q,4.10,4.48,4.10,4.16,4.16,4.27,18,9913,42290.00,
524051,POLYPLEX    ,B ,Q,550.00,550.00,534.25,543.55,546.50,539.55,190,4606,2487786.00,
524075,ALBERT DAVID,T ,Q,424.00,425.00,395.50,397.80,398.00,411.00,104,7739,3120548.00,
524080,HAR.LEATHER ,XT,Q,60.00,60.00,59.40,59.50,59.50,59.10,8,845,50332.00,
524084,MONSANTO (I),A ,Q,2595.00,2686.20,2542.60,2580.30,2581.90,2539.25,273,1906,4890993.00,
524091,ACRYCIL LTD.,X ,Q,590.00,598.00,575.15,589.85,590.00,577.35,75,1849,1091755.00,
524109,KABRA EXTR  ,B ,Q,128.55,131.50,126.50,128.30,128.30,127.95,392,38240,4914146.00,
524129,VINYL CHEM  ,B ,Q,97.00,103.00,96.00,101.60,101.80,101.90,172,16119,1630413.00,
524136,PEE CEE COSM,XT,Q,166.10,166.10,152.45,158.00,158.00,158.25,11,327,53306.00,
524164,IOL CHEM PH ,T ,Q,79.00,82.00,79.00,81.00,82.00,79.10,181,34079,2730334.00,
524174,KESAR PETRO ,X ,Q,51.10,53.10,50.40,50.95,50.95,51.05,2086,1689039,86315644.00,
524200,VINATI ORG. ,B ,Q,975.00,975.00,946.95,964.55,966.30,981.65,191,1281,1228712.00,
524202,LACTOSE(I)  ,XT,Q,141.10,143.20,140.00,140.75,143.20,143.15,8,354,49786.00,
524204,TEESTA AGRO ,XT,Q,39.35,39.35,39.35,39.35,39.35,41.40,2,301,11844.00,
524208,AARTI INDUST,B ,Q,1115.95,1125.50,1100.00,1111.25,1111.25,1115.60,299,2814,3115687.00,
524210,PENTOKEY ORG,XT,Q,25.50,26.45,25.50,26.45,26.45,25.20,7,830,21550.00,
524212,WANBURY LTD ,T ,Q,45.00,47.00,45.00,45.10,45.00,46.95,26,3204,146031.00,
524218,RESONANCE   ,X ,Q,41.00,41.00,38.55,38.80,38.80,39.15,12,2552,100546.00,
524226,GUJ AMB EXP ,B ,Q,260.00,264.50,251.60,257.40,258.00,259.95,790,41428,10683350.00,
524230,RASHTR.CHEM.,A ,Q,102.75,103.65,98.90,101.00,101.00,101.90,4884,1095281,110989626.00,
524280,KOPRAN LTD. ,B ,Q,74.50,74.60,72.55,73.30,73.40,73.90,620,79923,5870574.00,
524288,AIMCO PESTI.,X ,Q,207.50,214.90,202.00,207.85,208.70,209.55,215,18880,3886104.00,
524314,GUJ.TERC LAB,XT,Q,13.51,14.80,13.51,14.45,14.75,14.20,16,1673,24152.00,
524322,KABRA DRUGS ,XT,Q,2.61,2.61,2.61,2.61,2.61,2.61,2,114,297.00,
524324,SEYAIND     ,X ,Q,719.00,719.00,691.00,700.10,702.00,703.20,143,4939,3463667.00,
524330,JAYANT AGRO ,B ,Q,394.05,431.00,394.05,426.35,425.00,408.35,470,8516,3563576.00,
524332,BCL         ,X ,Q,161.10,169.15,161.10,168.90,169.15,161.10,341,70148,11725650.00,
524336,SH.HARI CHEM,ST,Q,51.95,51.95,51.95,51.95,51.95,49.50,10,1135,58963.00,
524342,INDOBORAXC  ,X ,Q,485.00,486.00,465.00,474.20,474.00,484.15,27,502,237379.00,
524348,AARTI DRUGS ,B ,Q,712.00,712.00,688.00,698.90,698.55,717.55,278,2932,2046691.00,
524370,BODAL CHEM  ,B ,Q,166.60,169.10,161.05,163.35,163.35,165.50,935,83536,13838170.00,
524372,ORCHIDPHAR  ,T ,Q,19.15,20.00,19.00,19.50,19.95,19.90,362,127331,2474006.00,
524388,CRAZY INFOTE,XT,Q,0.20,0.20,0.20,0.20,0.20,0.19,2,2000,400.00,
524394,VIMTA LABS  ,B ,Q,175.00,177.90,173.85,174.45,174.45,173.40,55,3400,595234.00,
524396,BIOFIL CHEM ,T ,Q,16.85,16.85,16.85,16.85,16.85,16.95,1,1,16.00,
524400,ISHITA DRUGS,XT,Q,24.00,24.90,24.00,24.90,24.90,25.20,6,562,13639.00,
524404,MARKSANS    ,A ,Q,44.45,44.90,43.20,44.40,44.40,43.95,2149,1051713,46266359.00,
524412,AAREY DRUGS ,X ,Q,57.30,59.50,55.10,56.40,56.40,57.30,253,84602,4852647.00,
524440,CAMEX LTD   ,XT,Q,36.70,40.40,36.70,39.65,39.30,38.50,161,49653,1954906.00,
524444,KAVITIND    ,ST,Q,17.40,17.40,16.80,17.35,16.80,17.40,4,525,9120.00,
524458,INDOEURO    ,XT,Q,9.58,9.58,9.58,9.58,9.58,9.13,5,630,6035.00,
524470,SYNCOM FORM.,ST,Q,2.15,2.20,2.05,2.13,2.14,2.15,415,1038427,2159651.00,
524480,RIDHI SIDHI ,X ,Q,665.00,690.00,665.00,685.55,687.00,669.00,116,7108,4829034.00,
524494,IPCA LAB LTD,A ,Q,584.00,584.00,573.35,579.30,580.50,584.75,221,2966,1719786.00,
524500,KILITCH DRUG,B ,Q,85.00,87.85,85.00,85.70,85.70,86.00,26,3262,280762.00,
524506,CORAL LAB.  ,X ,Q,900.05,949.00,900.05,936.70,943.00,895.00,64,1009,941254.00,
524518,KREBS BIOCHM,T ,Q,150.00,153.70,144.25,151.45,151.45,146.85,16,1156,172635.00,
524520,KMC SHIL    ,XT,Q,22.70,24.00,22.05,22.75,23.00,23.20,100,30701,698587.00,
524522,LAFFANS PETR,X ,Q,26.50,27.55,25.60,26.20,27.20,26.80,37,3655,94703.00,
524542,SUKJIT STRCH,X ,Q,536.05,554.95,536.05,548.20,542.00,540.35,48,1482,804415.00,
524558,NEULAND LAB.,B ,Q,870.05,886.50,870.05,878.25,878.25,873.80,179,2108,1853645.00,
524564,GAYATRI BIO ,X ,Q,9.88,10.36,9.39,10.30,10.30,9.88,31,13739,135512.00,
524570,PODDAR PIGM.,B ,Q,305.00,310.65,301.30,304.60,305.00,309.00,130,8992,2751194.00,
524572,PHARMAIDS PH,XT,Q,2.71,2.71,2.71,2.71,2.71,2.71,1,50,135.00,
524576,VIVID IND   ,X ,Q,60.10,61.40,58.00,60.70,61.00,60.00,38,10868,655230.00,
524580,PRIYA LTD.  ,XT,Q,45.70,47.85,43.35,47.80,47.85,45.60,13,1557,73138.00,
524582,TIRUPATI STA,XT,Q,25.50,25.50,24.30,24.30,24.30,24.30,3,700,17130.00,
524588,EMEDTECH    ,XT,Q,6.65,6.65,6.65,6.65,6.65,6.65,3,218,1449.00,
524590,HEMORGANIC  ,XT,Q,14.30,14.30,14.30,14.30,14.30,14.95,4,600,8580.00,
524592,JD ORGOCHEM ,X ,Q,4.85,4.85,4.85,4.85,4.85,4.90,2,1000,4850.00,
524594,ASHOK-ALCO  ,X ,Q,101.30,105.00,100.00,103.45,104.75,102.45,80,6129,625185.00,
524598,AKSHARCHEM I,B ,Q,724.40,736.50,721.55,722.80,724.00,729.05,81,1411,1025977.00,
524602,SHIVA MEDIC.,XT,Q,13.37,13.37,13.37,13.37,13.37,12.74,2,475,6350.00,
524606,BERYL DRUGS ,X ,Q,17.12,17.12,14.05,15.03,15.03,15.57,303,73474,1164173.00,
524610,RATHI GRAPH.,X ,Q,17.00,18.20,17.00,17.68,17.60,16.69,191,110681,1951390.00,
524622,ISTRNETWK   ,XT,Q,4.72,4.72,4.72,4.72,4.72,4.50,2,664,3134.00,
524624,GAGAN GASES ,XT,Q,9.46,10.42,9.46,10.39,10.39,9.95,6,1490,14449.00,
524632,SHUKRAPHAR  ,X ,Q,64.85,64.85,64.85,64.85,64.85,66.15,2,100,6485.00,
524634,ALU FLUORIDE,XT,Q,128.00,132.80,125.00,129.75,129.10,128.95,105,6971,893922.00,
524636,S.S.ORGANICS,P ,Q,7.35,7.35,7.35,7.35,7.35,7.00,1,100,735.00,
524640,ARCHITORG   ,XT,Q,51.05,52.00,50.00,52.00,52.00,51.05,53,25711,1331760.00,
524648,INDO AMINES ,X ,Q,122.10,127.00,120.50,122.05,122.00,124.00,105,8166,996897.00,
524652,IND.SWIFT LT,T ,Q,9.40,9.40,9.00,9.25,9.01,9.35,12,3541,32408.00,
524654,NATURAL CAPS,XT,Q,138.55,138.55,135.80,136.00,136.00,138.55,29,3799,518768.00,
524663,BH.IMMUN&BIO,ST,Q,26.65,28.50,26.60,28.40,28.40,28.00,192,138292,3728508.00,
524667,SOTL        ,B ,Q,1684.00,1700.00,1550.00,1560.55,1560.55,1570.40,596,7676,12452109.00,
524669,HESTER BISC ,B ,Q,1592.00,1638.95,1579.15,1595.35,1592.00,1599.75,101,457,733426.00,
524675,KABSONS INDU,XT,Q,9.80,10.18,9.80,10.10,10.10,9.99,12,6532,65855.00,
524687,BASANT AGRO ,XT,Q,8.50,8.69,8.15,8.36,8.39,8.47,75,73635,618015.00,
524689,PARENT.DRUGS,T ,Q,21.70,21.70,20.05,20.85,20.90,21.10,16,1366,27906.00,
524699,KILBURN CHEM,X ,Q,132.55,137.50,132.50,136.25,134.05,135.90,33,3540,474945.00,
524703,SANDU PHARMA,XT,Q,39.30,39.45,35.75,39.35,39.45,37.60,134,37252,1445111.00,
524709,NACLIND     ,B ,Q,57.60,57.90,56.25,56.85,56.60,57.15,339,37276,2130793.00,
524711,VISTA PHARMA,X ,Q,48.95,49.00,46.00,47.00,47.00,47.00,182,344910,16388459.00,
524715,SUN PHARMA. ,A ,Q,577.10,579.95,568.50,572.00,572.00,576.25,3512,331179,190077386.00,
524717,TITAN BIOTEC,XT,Q,69.60,69.60,69.60,69.60,69.60,73.00,10,230,16008.00,
524731,JENBURKT PH.,X ,Q,575.00,575.00,565.00,574.80,575.00,566.85,28,412,234807.00,
524735,HIKAL LTD.  ,B ,Q,227.45,229.70,224.50,225.20,225.40,228.60,326,14898,3364338.00,
524742,CAPLIN POINT,B ,Q,630.10,648.95,620.00,622.65,625.00,629.00,331,4658,2920018.00,
524748,LINK PHARMA ,X ,Q,24.80,25.20,24.80,25.20,25.20,24.00,24,8370,209386.00,
524752,COMBAT DRUGS,XT,Q,27.40,27.40,27.40,27.40,27.40,27.40,2,589,16138.00,
524758,WINTAC LTD  ,XT,Q,240.00,240.00,240.00,240.00,240.00,240.00,1,26,6240.00,
524764,NUTRA       ,ST,Q,40.10,40.10,36.55,37.25,37.95,38.35,96,16567,633916.00,
524768,EMMESSAR BIO,XT,Q,31.65,34.95,31.65,32.05,33.95,33.30,20,3112,102811.00,
524774,NGL FINE CHM,X ,Q,468.65,469.90,460.00,464.95,464.95,468.65,72,1482,687024.00,
524790,EVEREST ORG.,X ,Q,155.00,162.80,152.30,153.90,152.30,160.30,75,9606,1476243.00,
524804,AUROB.PHARMA,A ,Q,640.00,647.45,634.55,643.35,644.00,645.85,2166,124042,79426908.00,
524808,PHYTOCHEM I.,X ,Q,70.10,73.70,69.25,71.00,72.00,70.40,57,7127,508599.00,
524816,NATCO PHARM ,A ,Q,1006.00,1028.90,1003.05,1014.85,1025.00,1005.75,845,27906,28277348.00,
524818,DYNAMIC IND.,X ,Q,89.00,94.55,88.00,89.00,90.50,89.20,24,3203,287865.00,
524820,PANAMA PETRO,B ,Q,240.00,240.00,228.00,230.40,232.70,236.55,145,4742,1100930.00,
524824,BAL PHARMA  ,B ,Q,109.00,110.55,107.15,108.40,108.40,111.00,156,9755,1060738.00,
524828,BDH INDUS.  ,XT,Q,82.00,83.25,79.50,82.90,82.90,81.90,59,9527,768088.00,
526001,JAUS POLYMER,XT,Q,27.80,29.15,27.75,27.75,27.75,27.80,23,4900,140240.00,
526025,GLOBUS CON  ,XT,Q,13.20,13.20,13.20,13.20,13.20,13.85,1,8,105.00,
526027,CUBEX TUBING,T ,Q,27.50,28.85,26.55,26.70,26.65,27.50,52,8516,229277.00,
526043,POLYMECH.MCH,XT,Q,33.70,33.70,33.70,33.70,33.70,32.10,36,1150,38755.00,
526081,SCAGRO      ,XT,Q,1.83,1.83,1.83,1.83,1.83,1.91,1,100,183.00,
